Id,Level,Name,Desc,EffectID,ShaderID,MaterialId,Intensity,IsStackable,IsCountable,MaxStackNum,IsMaxStackOnCreate,MaxStackNewBuffID,RemoveOnCast,ActiveBegionAttribOnCast,Count,Interval,DotType,TriggerHP,Exclude,SrcExclude,FunctionExclude,DescType,DescMSec,DescEffect,DescMinTick,DescMaxCount,IsSave,DeleteOnDeath,DeleteOnSafe,DeleteOnBattleEnd,DeleteOnLeaveScene,DeleteOnNoFighting,DeleteOnSpecialState,DeleteOnSpecialRun,IsOffLineClock,FindTargetsRelasion,FindTargetsCountMax,FindTargetsRadius,FindTargetsCharacterType,DispelType,NeedAttrPointPercent,NeedAttrPointID,BeginAttrib1,BeginValue1A,BeginValue1B,BeginAttrib2,BeginValue2A,BeginValue2B,BeginAttrib3,BeginValue3A,BeginValue3B,BeginAttrib4,BeginValue4A,BeginValue4B,BeginAttrib5,BeginValue5A,BeginValue5B,BeginAttrib6,BeginValue6A,BeginValue6B,ActiveAttrib1,ActiveValue1A,ActiveValue1B,ActiveAttrib2,ActiveValue2A,ActiveValue2B,ActiveAttrib3,ActiveValue3A,ActiveValue3B,EndTimeAttrib1,EndTimeValue1A,EndTimeValue1B,EndTimeAttrib2,EndTimeValue2A,EndTimeValue2B,EndTimeAttrib3,EndTimeValue3A,EndTimeValue3B,BeClearAttrib1,BeClearValue1A,BeClearValue1B,BeClearAttrib2,BeClearValue2A,BeClearValue2B,BeClearAttrib3,BeClearValue3A,BeClearValue3B,BeDispelAttrib1,BeDispelValue1A,BeDispelValue1B,BeShieldAttrib1,BeShieldValue1A,BeShieldValue1B,BeDelAttrib1,BeDelValue1A,BeDelValue1B,IconAtlas,IconName,ShowDesc,ShowType,ShowValue,SyncToSelfClient,SyncToOtherClient,SrcVisible
323,36,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2073,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,37,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,38,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,39,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,40,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,41,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,42,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2390,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,43,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2420,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,44,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2599,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,45,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,46,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,47,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2697,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,48,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,49,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,50,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,51,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-2987,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,52,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,53,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,54,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3256,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,55,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,56,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,57,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,58,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,59,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,60,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3650,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,61,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,62,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3726,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,63,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,64,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-3987,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,65,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,66,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,67,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,68,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4146,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,69,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,70,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4421,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,71,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4463,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,72,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4505,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,73,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4547,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,74,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,75,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,76,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,77,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,78,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-4965,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,79,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-5221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,80,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-5267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,81,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-5312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,82,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-5358,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,83,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-5403,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,84,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-5669,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,85,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-5716,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,86,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-5763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,87,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-5810,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,88,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-5858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,89,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-6137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,90,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-6186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,91,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-6235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,92,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-6284,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,93,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-6333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,94,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-6621,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,95,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-6672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,96,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-6723,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,97,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-6774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,98,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-6825,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,99,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-7124,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,100,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-7177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,101,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-7229,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,102,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-7282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,103,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-7335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,104,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-7647,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,105,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-7702,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,106,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-7756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
323,107,开天辟地固定伤害buff,开天辟地固定伤害buff,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,life_v,-7811,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
